Cluster_1_14	1.6616943107200828e15	9.974708261260218e-6	0.0002606442217446353	9.687081393731029e-15	2.9882189565166134e41
Cluster_1_15	1.8098413060720082e15	2.6812842113222244e-5	0.0006733177119041698	4.858995582354128e-14	8.83412967306079e41
Cluster_1_16	1.7854129777187548e15	2.491426331875424e-5	0.0007152180326281394	5.405729756644677e-14	1.1584079406444673e42
Cluster_1_17	1.7649990316511732e15	1.3928561616338822e-5	0.000336562678125193	9.326974014230452e-14	6.789440541371605e41
Cluster_1_18	1.1050596226206286e15	9.419904396217065e-6	0.00024776430484119323	8.639428372567466e-15	2.180749687004551e41
Cluster_1_19	1.5902829653607792e15	1.2038360654372681e-5	0.0002486584334019791	1.422082799538627e-14	4.1901059580822306e41
Cluster_2_1	1.655258941087502e15	2.6179270307951957e-5	0.000485979636789638	5.438450790849043e-14	8.604725600111142e41
Cluster_2_2	1.606629154677586e15	6.679689317058244e-6	0.00020107529539795634	1.5792101069189135e-13	5.216341763331464e41
Cluster_2_3	1.6739983353622548e15	7.546892821857684e-6	0.00015980338071767391	3.638700951033431e-14	3.28157173534867e41
Cluster_2_4	1.1263174155230928e15	5.802656545051792e-6	0.00019011270453268427	1.6100687436153598e-14	1.7645151054893287e41
Cluster_2_5	1.3292346816437952e15	1.5241289651594487e-5	0.0008721083496872244	3.436833243952128e-14	2.7374523583217343e41
Cluster_2_6	1.5394960666592888e15	8.863093688016749e-6	0.0003435281705831093	4.111514058741255e-14	5.0398402979125315e41
Cluster_2_7	1.456268790578427e15	8.976839699960116e-6	0.00014700128656776736	2.84555338343599e-14	3.430989827855746e41
Cluster_2_8	1.4868422144754318e15	1.5554781184004945e-5	0.00024300683560985942	7.716695165494474e-14	6.6128119829225856e41
Cluster_2_9	1.437350251770695e15	4.99339145024424e-6	0.0001380911269845017	2.7265890774095734e-14	7.13986524702893e41
Cluster_2_10	1.453443748155526e15	2.198009465282139e-5	0.0002176797850663901	1.617797062134815e-14	5.032203301894146e41
Cluster_2_11	1.4661832992105652e15	9.084557799386848e-6	0.00020050321563356638	1.8290917372834996e-14	3.8513700747308444e41
Cluster_2_12	1.449876304965324e15	9.198892011743813e-6	0.0003198478442799875	1.8684346529851676e-14	4.273750004353037e41
Cluster_2_13	1.4204725081156855e15	1.8626839280738695e-5	0.00031530727157619726	3.2925550858800036e-14	5.385042391267485e41
Cluster_2_14	1.470662373653534e15	5.246800558510735e-6	0.0002654009293228114	3.6095158345216185e-14	2.289084436183694e41
Cluster_2_15	1.0257947377158035e15	1.0371299148522756e-5	0.0006483148081662597	9.373130966718482e-15	1.534958806413984e41
Cluster_2_16	1.407215812675225e15	6.641311041343828e-5	0.0007751490544660452	7.88449062738143e-14	1.0101334822899037e42
Cluster_2_17	1.183200300649255e15	7.918889247428884e-6	0.0003793675577909932	1.9282932184449967e-14	4.0667928609296044e41
Cluster_2_18	1.4227356776597315e15	9.429905707790908e-6	0.0002801576567095575	1.238295601872172e-14	3.6320623593554366e41
Cluster_2_19	1.3163573714401652e15	8.6296912359356e-6	0.00016722863602899686	2.044737409531109e-14	3.795002064774656e41
Cluster_2_20	1.2424096438320792e15	4.0960686390736594e-5	0.0018323997964716434	1.621270610470863e-13	1.2058632540246393e42
Cluster_2_21	1.1816512883650582e15	2.878802784544688e-6	0.00017186383789077875	2.757190771048817e-14	1.6045716706657067e41
Cluster_2_22	1.132127393204958e15	5.245386018992535e-6	0.00035775255095208075	9.173343432793015e-15	1.4340919077751347e41
Cluster_2_23	1.3110525490630072e15	2.619784426056385e-5	0.00037572256791660523	5.798454954663724e-14	1.054391317001619e42
Cluster_2_24	1.278668543418917e15	2.173651857058162e-5	0.0004601959134214659	2.2802397430255784e-14	5.269331146405891e41
Cluster_2_25	1.3193431136564852e15	1.3353085554169102e-5	0.00043826895596753106	2.5810031022191604e-14	2.9176164783698727e41
Cluster_2_26	1.2974472480448578e15	1.2061017114642882e-5	0.0008138617515143882	4.2170428152496605e-14	4.335096892763505e41
Cluster_2_27	1.3335802622841965e15	3.050058449721255e-5	0.0005659753519809952	3.712628773373095e-14	5.722713710133282e41
Cluster_2_28	9.46038761620186e14	4.786693916857919e-6	0.00026958998396010245	4.0243839755188845e-15	8.828674271817788e40
Cluster_2_29	1.3007193448428508e15	1.2167059488450907e-5	0.0002787257929204395	2.9271323871742904e-14	4.042317941826735e41
Cluster_2_30	8.340540615316512e14	5.489370535834293e-6	0.0003462278930113185	1.9029803913378377e-14	1.30364383854116e41
Cluster_2_31	1.1982966283016085e15	7.4053389869216335e-6	0.0001785057687464966	2.298873196023462e-14	3.3806975469019716e41
Cluster_2_32	1.2934196086026265e15	9.35721875665505e-6	0.0002495995405871263	2.020192591497245e-14	3.900993528041688e41
Cluster_3_1	1.2291492594437068e15	0.00013434254372689594	0.0018697962794903453	4.717193073290399e-13	3.778117176202037e42
Cluster_3_2	1.2780809631843e15	3.5195929558052837e-5	0.0005762401122450373	4.191229299961807e-14	7.926990715604677e41
Cluster_3_3	1.1114202910579902e15	1.4840146592654895e-5	0.0003123586693106641	5.984472773834258e-14	2.1402099600277678e41
Cluster_3_4	1.0617299321233585e15	3.6825978546672627e-6	0.00018055833285259283	2.50109351781792e-15	8.323174639104105e40
Cluster_3_5	1.2640355245683932e15	7.902223300394992e-5	0.0008112402199277601	7.646741072955414e-14	1.9272769374883002e42
Cluster_3_6	1.0363575789434854e15	1.9520812412381708e-6	0.00010782184141362482	6.311299453338874e-15	6.47848464296281e40
Cluster_3_7	7.396334799690129e14	8.987762561417601e-6	0.00024964051773415137	1.1437596771038338e-14	5.69323409924364e40
Cluster_3_8	1.2680344593846835e15	7.917278333777867e-6	0.00017088178877445483	3.3278139137661616e-14	3.654843477108594e41
Cluster_3_9	1.275140986978014e15	9.52176822820784e-6	0.00019148601083539954	4.9282954414727747e-14	4.145776456269817e41
Cluster_3_10	9.257652837723181e14	8.005619898437316e-6	0.00032172789639002867	5.004581055688801e-15	1.2987377601128193e41
Cluster_3_11	1.1457895270768778e15	3.6065302821570366e-6	0.00018393252925682173	5.249299424943529e-15	1.455268831644826e41
Cluster_3_12	1.218913466504353e15	1.1115393126364201e-5	0.00049924275953478	3.0621725736748417e-13	3.2656065524809508e41
Cluster_3_13	1.1190930721558212e15	2.19864979311989e-5	0.0004815254753714485	5.937018291009384e-14	6.122151109888057e41
Cluster_3_14	1.1150292349122031e15	1.59677272818294e-5	0.0006307638104194378	3.240107332906808e-14	4.126589900663826e41
Cluster_3_15	1.1047338424081452e15	3.5420150005949148e-6	0.00019553252805957875	1.424565796516193e-14	2.2581874865439383e41
Cluster_3_16	1.0895852930869116e15	0.00013242972092908462	0.0009190077493747075	1.1150609325919362e-13	2.7153302128671056e42
Cluster_3_17	1.1568408080640402e15	8.272986941109897e-6	0.00023780059541793778	4.514753794012344e-14	2.2786013868702093e41
Cluster_3_18	1.1295183847941568e15	9.774098948332467e-6	0.0005532070604480294	2.136226793764193e-12	4.5366193545769415e41
Cluster_3_19	1.1472640687250998e15	3.460853428675591e-5	0.0006551304477101825	3.303484492636855e-14	6.004246109680752e41
Cluster_3_20	8.79784565441936e14	4.482951380037901e-6	0.00018322065147720508	2.0184942823540454e-14	9.51788018888297e40
Cluster_3_21	1.1833658421868082e15	1.0234739971480812e-5	0.00041278520859152045	2.4266659268937175e-14	6.689280196033709e41
Cluster_3_22	1.1849301866607645e15	3.17116402770951e-5	0.0006447324655136124	2.537521756510267e-14	4.55718749723103e41
Cluster_3_23	1.142375290504648e15	5.762518481573146e-6	0.0002817498786615921	8.40994619185637e-15	1.6693493900056032e41
Cluster_3_24	1.096853903829128e15	2.929537788198477e-6	0.00011711442102112728	5.17553972153928e-15	7.621256767257646e40
Cluster_3_25	8.078171688247012e14	4.000152458146451e-6	0.00024006676731764883	4.3438888804712054e-15	7.859417216999613e40
Cluster_3_26	9.681522751586248e14	1.6906748085004576e-6	0.0001032858350948955	1.7564868445733312e-14	2.4144353435781115e41
Cluster_3_27	9.97685992142541e14	6.498292943401946e-6	0.00022510056095647704	2.529618666021991e-15	9.028383897623865e40
Cluster_3_28	1.1477865159731445e15	1.1377110553168894e-5	0.00022888402359045506	8.181399087175254e-14	4.210191630670491e41
Cluster_3_29	5.789558778773794e14	3.6524511094498314e-6	0.0001502659033792591	1.553298727597229e-14	6.286031471416254e40
Cluster_3_30	1.1166143297181644e15	5.410449758145251e-6	0.00030949845502829424	1.9256269110581387e-14	1.9295985915053317e41
Cluster_3_31	1.1459927650509075e15	1.1918486675069243e-5	0.000328829140289161	3.433156194768575e-14	4.105828337413288e41
Cluster_3_32	9.453974034417884e14	1.2021949984183382e-5	0.0004807974157233926	1.3740779926246953e-14	1.865747253474516e41
Cluster_3_33	9.521013169544046e14	8.456846679722714e-6	0.00039190184089001685	5.70802186019609e-15	1.2358379696322076e41
Cluster_3_34	7.115915965766564e14	6.394710169538277e-6	0.000218935061653795	1.1428190064743642e-14	6.622770476983681e40
Cluster_3_35	1.0173196104471005e15	1.6507624656050962e-6	0.0001080231859661007	2.0626667844515025e-15	5.647044356338567e40
Cluster_3_36	9.325071819204664e14	1.171986136032317e-5	0.0002999411510250197	5.188453184114272e-15	1.174553006186419e41
Cluster_3_37	1.1146650665855099e15	5.06084189086981e-6	0.0003503763394048214	7.642077790387213e-15	1.5897201985194809e41
Cluster_3_38	6.96310360410211e14	4.421441981310932e-6	0.00013346448592196417	3.342015810425223e-15	5.92104256931047e40
Cluster_3_39	1.0981133337022281e15	5.11247477619062e-6	0.00011407395377279255	9.686538292755826e-12	3.140353590785792e41
Cluster_3_40	1.0169074857975506e15	7.146598467748611e-5	0.0004986450534766908	2.5667840240146865e-13	3.1575893799453484e42
Cluster_3_41	8.622251733805519e14	1.8911737879896604e-5	0.0005105017031066057	2.1454855370563052e-14	3.0971461405606386e41
Cluster_3_42	8.360349112808028e14	1.840386232292821e-6	0.00016767275054600748	7.754559432587e-15	9.863416597599821e40
Cluster_3_43	9.769378504500516e14	7.090270958943515e-6	0.0001655575919114694	2.988058721933569e-14	1.2998046335621546e41
Cluster_3_44	9.958794451822341e14	3.3655536729188784e-6	0.00013401753667529725	2.198061050486354e-15	7.495976199001952e40
Cluster_3_45	9.980176516157592e14	4.7641825445277645e-6	0.00019463512653943575	6.4682764257220634e-15	1.2882959957963065e41
Cluster_4_1	1.0409907822414048e15	1.0803585267424839e-5	0.00022001738625114327	6.904263196248358e-14	2.8077126799152155e41
Cluster_4_2	1.0459290154198022e15	1.8318542633707265e-5	0.00048304716334228584	1.0796107025240536e-14	3.387448285486534e41
Cluster_4_3	7.666117935664749e14	1.1748201791577022e-5	0.0004270559575414273	2.8272601616275325e-14	1.6987019814448346e41
Cluster_4_4	1.0477485889774236e15	1.5795776110435813e-5	0.00039312325110607424	2.509755907429423e-14	3.7203770106352455e41
Cluster_4_5	1.0197902833111996e15	6.879670658390054e-6	0.0001866502445033946	2.975846513920435e-14	2.022488282722895e41
Cluster_4_6	1.0263441603954552e15	7.354232091983988e-6	0.0003363678788267047	1.2116629297886754e-14	1.863521933640143e41
Cluster_4_7	2.968996410192563e14	1.1384940783561512e-6	0.000245608461199005	6.239858508421483e-16	8.585798844245734e39
Cluster_4_8	9.620134623542866e14	3.856587842957551e-6	0.00018279375525971742	2.893730906605747e-14	2.9203029914563465e41
Cluster_4_9	9.893199193964881e14	1.6882256579558823e-5	0.0006665419522628798	2.749279753668634e-14	4.469349120916043e41
Cluster_4_10	1.0098206710196252e15	1.3198919615979546e-5	0.00042102374452639146	8.612736885776857e-15	2.6377466149476786e41
Cluster_4_11	6.372561259591265e14	7.441710184720933e-6	0.0001958369860732365	5.195909597342317e-15	5.58420695002193e40
Cluster_4_12	1.0419394182529142e15	1.5522020649600077e-5	0.0004134648571841827	2.3841982066115053e-14	4.5386451381721936e41
Cluster_4_13	9.619996864394275e14	6.492089648732481e-5	0.000742832825897005	5.6448439233532614e-14	1.1022615818866672e42
Cluster_4_14	8.794773452486351e14	8.966790724631048e-6	0.00021689907249901894	8.879225219506012e-15	2.734203760921675e41
Cluster_4_15	9.079078362476022e14	2.286941501194694e-5	0.0003038188622765069	3.0433705269836245e-14	5.01828965278018e41
Cluster_4_16	9.654045277224436e14	3.308167987700371e-6	0.00020259965420528584	4.79845014135329e-15	9.079405340683215e40
Cluster_4_17	9.493264211671831e14	1.6813907795408265e-5	0.00019099818458848217	1.1335765683558369e-13	7.017331761507682e41
Cluster_4_18	5.429582595543751e14	9.450776537513856e-7	0.00011995111306557229	2.390136665840119e-15	3.6152576103145765e40
Cluster_4_19	9.231175990482515e14	9.405788456245362e-6	0.00023944480506651942	1.5439116934281194e-14	9.581855864232606e40
Cluster_4_20	9.699176672937879e14	1.9913387290440932e-5	0.0004586440545535038	4.312141088822671e-14	3.1689640269297817e41
Cluster_4_21	9.757471272318135e14	2.231315842480575e-5	0.0003884866894986433	2.163485570134349e-14	4.7188149002659156e41
Cluster_4_22	8.445743645787221e14	3.4388516589067225e-6	0.00013476178965813386	8.533023261879206e-15	7.51791555271173e40
Cluster_4_23	9.292140465914121e14	2.8225764659050432e-5	0.00048751205161097147	2.1072046370565053e-14	3.559590407536408e41
Cluster_4_24	9.141596807215582e14	2.3955465640224926e-5	0.0002819064606033884	1.468018517459612e-14	3.4013730926077765e41
Cluster_4_25	8.124307745868379e14	2.6879333760468598e-5	0.00038649932941718244	4.874817600373796e-14	3.109186969839168e41
Cluster_4_26	9.463733607237716e14	2.989184261860851e-5	0.00022495570427062483	2.6046377016146818e-14	4.515671129289361e41
Cluster_4_27	9.222067747528405e14	9.50546799400213e-6	0.0001985456516832544	1.3892097925407768e-14	1.8014442808226122e41
Cluster_4_28	5.708717790873542e14	1.0296324439608637e-5	0.0003569532879541609	2.923963630370183e-15	4.3930003789047585e40
Cluster_4_29	9.106882078168806e14	1.6314939097499325e-6	0.00010970549241586295	6.642042020795172e-15	6.924774551696284e40
Cluster_4_30	9.116141913826178e14	8.362310395782697e-6	0.0003077329544753014	4.371193795799561e-15	1.0682985796383027e41
Cluster_4_31	8.730279691419508e14	7.055091969411343e-6	0.00017139642470065565	4.029580086719187e-15	8.755659791056348e40
Cluster_4_32	8.939285104950569e14	2.9248562789965505e-6	0.00010715593357211476	1.4530357270617352e-14	1.568891997322982e41
Cluster_4_33	8.178650559797846e14	2.200633884824364e-5	0.0004777656493405517	1.7551549240307457e-14	2.5186838383775425e41
Cluster_4_34	8.885071980596134e14	6.052761472365742e-6	0.0003995893348370749	6.754038210846232e-15	1.8346793828773703e41
Cluster_4_35	5.73008832724657e14	3.584998355987844e-6	0.0007376907416753233	4.266371873577293e-15	3.760542679616044e40
Cluster_4_36	9.132956599527815e14	2.700388319834927e-6	0.00014256838928240225	2.0715350272160687e-15	6.175068027833857e40
Cluster_4_37	9.123993608897742e14	1.2381035725181033e-5	0.0003535800671478528	1.2568508167158465e-14	1.9189766099817922e41
Cluster_4_38	9.19299076840785e14	1.579218914828578e-5	0.0002447465691445263	6.800815524040562e-15	1.4492461286750138e41
Cluster_4_39	9.362672573594511e14	5.5212541275787625e-6	0.0004169551075206419	1.2592234085475394e-14	8.960393234506405e40
Cluster_4_40	8.928781978567212e14	6.869420447675765e-6	0.00018590315685664092	5.9226731665497416e-15	1.0661796863346587e41
Cluster_4_41	7.867177701232109e14	1.0341520025036206e-5	0.0006150793804829543	8.362831708318551e-15	1.1981832572051067e41
Cluster_4_42	9.146018933525159e14	6.632626581434881e-6	0.00024091044882035075	1.903728952987091e-14	1.4680966158022089e41
Cluster_4_43	8.723974472480449e14	8.732346258263651e-6	0.00018315503830359454	3.111552752076496e-14	2.9489480432897907e41
Cluster_4_44	8.662233012394865e14	3.489860034247523e-6	0.00014250368112348258	8.944928168907059e-15	1.6205344468696317e41
Cluster_4_45	8.791265493581231e14	1.1300313445063784e-5	0.00038514631928045207	6.002423856035943e-15	1.041393672553802e41
Cluster_4_46	9.054632742179431e14	4.0479645934354056e-5	0.0005076001192451701	2.5812662188530764e-14	4.914894093668331e41
Cluster_4_47	6.975885808617382e14	1.1139444065593976e-5	0.00025068456754356964	7.854586499955996e-15	1.3400459671187122e41
Cluster_4_48	9.247318595986425e14	4.524198123634111e-6	0.0002225293419418056	2.842282393734361e-14	1.0339161925831386e41
Cluster_4_49	8.872371624612661e14	2.1943548912112658e-6	0.00011565676888366318	2.1881433672958487e-14	1.1811599344382469e41
Cluster_4_50	5.3403567443190206e14	1.7373475617596718e-6	0.00016544864580805447	4.749218794933465e-16	1.3585386232537432e40
Cluster_4_51	8.639375368894791e14	3.825881075788445e-6	0.00025247876275053454	8.25748359979969e-15	1.612678514049449e41
Cluster_4_52	6.807460551313266e14	3.127050366797776e-6	0.00019601580671994363	4.333160368346142e-15	5.872030261757454e40
Cluster_4_53	8.477220746643058e14	2.817020203912246e-6	0.00015324069460602834	1.5375003046132154e-15	4.025294943172489e40
Cluster_4_54	8.87450545042054e14	3.83886635499182e-6	0.000143652405139984	7.87629001427839e-15	9.24927669943225e40
Cluster_4_55	8.583953537701048e14	3.09578503758348e-5	0.0006070945147735049	9.799771423664008e-15	3.2559913024244024e41
Cluster_4_56	8.72489094547735e14	6.912737004779977e-6	0.0005320732747244999	1.3708585042554948e-14	2.1625486637085184e41
Cluster_4_57	8.262603521100782e14	1.1146579825015656e-5	0.0002178801951299552	1.9515981056685297e-14	1.4480212361765891e41
Cluster_4_58	7.760151523535488e14	4.242843751007471e-6	0.0004781277172325578	3.2247653516351767e-15	6.326084192383204e40
Cluster_5_1	8.642788222111554e14	1.536022381128226e-5	0.0005101879184777188	1.8630927034465124e-14	2.8487395058703267e41
Cluster_5_2	5.3504223845359306e14	3.917839997347152e-6	0.00017611697653304137	1.165555210504713e-15	1.828042235357396e40
Cluster_5_3	8.947348914527078e14	1.5606618587282704e-5	0.0006154035979349983	3.686200734713417e-14	3.545425987731708e41
Cluster_5_4	8.422930961339826e14	1.2099366501976297e-5	0.0005807809206203402	1.2933506521643279e-14	1.5587438816104758e41
Cluster_5_5	8.509688675852148e14	2.075026838919493e-6	0.0001146511410919851	6.5041264043128565e-15	1.3760326941785304e41
Cluster_5_6	8.776769657481186e14	4.922974736442798e-6	0.00011178013398030858	6.373207060863062e-15	1.048937934188092e41
Cluster_5_7	8.567210901763318e14	2.13525322556257e-5	0.0003643268171528309	1.8729255504992598e-14	3.30343147340531e41
Cluster_5_8	6.383502448539176e14	9.423858432455243e-6	0.00018797706293935873	2.0735611318667232e-14	1.5929200691834247e41
Cluster_5_9	8.643185936808322e14	1.269436835931295e-5	0.00033690978687718275	4.606884761185681e-15	1.3047339901620295e41
Cluster_5_10	6.481671692858198e14	2.59182012895795e-5	0.0006454338038854927	4.723407035217316e-15	1.1070160860698823e41
Cluster_5_11	3.882753707392652e14	3.7810744591540853e-6	0.0002254280637451439	8.114739503041686e-16	1.4546063898769949e40
Cluster_5_12	8.365879076287444e14	2.1955016763788595e-5	0.00037717346755082733	1.5040355440375098e-14	1.504726531694285e41
Cluster_5_13	5.223487416076435e14	2.9964193098732104e-6	0.0001761976050659275	1.7012174155132464e-15	2.933088076002149e40
Cluster_5_14	8.621151389811126e14	4.594843361534212e-5	0.0006261894459116445	3.3797882066669293e-14	3.843467411426997e41
Cluster_5_15	6.924832498708869e14	2.271891123850047e-6	0.0001501706917832902	1.4103227663591585e-15	3.9213780995974076e40
Cluster_5_16	8.95952705382175e14	1.2332562775378492e-5	0.0003151474148059085	1.2785420868702184e-14	2.1987451217885783e41
Cluster_5_17	7.888071556367125e14	4.342834465394037e-6	0.00014121155293298426	4.879786759745191e-15	7.3069532698801715e40
Cluster_5_18	8.373793022355025e14	2.5692936850295902e-5	0.0006259651114367519	1.2605565136617987e-14	1.7299219242106355e41
Cluster_5_19	8.202247722074665e14	1.831739211802641e-5	0.0003276691593850991	5.436470574084293e-15	8.265274594048644e40
Cluster_5_20	8.314428628080271e14	1.7158205567938858e-6	8.798163214614303e-5	6.801544890958005e-15	7.826365704218128e40
Cluster_5_21	8.720961063154789e14	1.5114884113215167e-5	0.00019481740937199243	1.4321868890489563e-14	3.84592591743272e41
Cluster_5_22	7.97501429467316e14	4.03739262696619e-6	0.00039790597235871627	1.81483989981516e-14	1.1178680711950124e41
Cluster_5_23	7.63344884351483e14	8.062694222787861e-6	0.000352187044250733	1.430980599129034e-14	1.6243549375593836e41
Cluster_5_24	7.940926110373321e14	8.372110830251703e-6	0.000168621948347064	2.8510728497160506e-14	1.798248274879481e41
Cluster_5_25	7.19882910487679e14	8.106038094366791e-6	0.0005104533410728753	3.4880070281488844e-15	6.22665394134018e40
Cluster_5_26	8.432079552161724e14	1.5237643174376981e-5	0.0003412782277649824	5.62534949592297e-14	2.3531509401114714e41
Cluster_5_27	8.390586957724658e14	3.276524386192516e-5	0.0007610134838790322	2.3087362074723367e-14	5.263832874555399e41
Cluster_5_28	7.27594713737642e14	4.015365807585849e-6	0.00017397955390233608	1.6131587121534374e-14	8.220197144343441e40
Cluster_5_29	6.71420683008706e14	2.0937595488720102e-6	0.00018244625427493664	9.926041096515456e-16	2.9323934597895276e40
Cluster_5_30	8.083062426221042e14	3.492314787942358e-5	0.0008732125092514791	2.6880309337700318e-14	6.900865870145738e41
Cluster_5_31	8.300408896820128e14	1.5278197907883602e-5	0.0005431752761882666	3.2485532968008106e-15	9.53212280613041e40
Cluster_5_32	7.814160026560425e14	4.133829874356491e-6	0.0001655920722804294	3.2922267195451645e-14	1.085631722381957e41
Cluster_5_33	7.760673163826178e14	2.700959997423006e-6	0.00021900848351224205	2.4479665135057626e-15	5.595016338453213e40
Cluster_5_34	8.187809525785746e14	4.436276191853463e-6	0.00015032992642027019	1.7769505382416394e-15	6.255934989259721e40
Cluster_5_35	7.436783537147706e14	2.830827165548195e-5	0.0004166470831462211	3.936687301482839e-14	3.949159287419907e41
Cluster_5_36	8.138209315515715e14	1.7113003598372614e-5	0.00057657229170843	3.683030362958539e-15	1.7794467889450092e41
Cluster_5_37	7.771769403866018e14	2.8804843944697917e-6	0.0001830762523609903	3.2699706386478637e-15	5.042542899655811e40
Cluster_5_38	8.150327509406818e14	1.405876813885571e-5	0.0004034711295295055	3.740766561811004e-14	4.10678498240776e41
Cluster_5_39	8.178877660653681e14	1.5333096391100922e-5	0.00031189386589799143	2.6033645184793227e-14	2.6847735596732318e41
Cluster_5_40	7.816237365353401e14	1.3149254245901409e-5	0.0002899486791087346	8.995473851213338e-15	1.4976326632468988e41
Cluster_5_41	2.7939373870259703e14	2.2433639501440086e-6	0.00014606866334726678	4.682382554679341e-16	1.418861880014564e40
Cluster_5_42	8.000664587022281e14	1.726478393382443e-5	0.0001621538342602516	1.813845641676085e-14	2.9515046852608356e41
Cluster_5_43	7.548335016415819e14	2.8239567664238846e-5	0.0005157307679793164	1.4829414558219257e-13	5.590909807902368e41
Cluster_5_44	7.951615413346614e14	1.3856777858575106e-5	0.00035347704047690605	9.534776836774852e-15	1.7428957661894428e41
Cluster_5_45	8.162160962630958e14	2.0625439659472433e-5	0.00032467769214658917	1.4115908300766581e-14	2.168324893624894e41
Cluster_5_46	7.821830156226944e14	2.5684415925342314e-5	0.0002863705295447795	3.155140250789307e-14	3.721261023323918e41
Cluster_5_47	7.988691645455216e14	1.0469002334159613e-5	0.00034098802757493205	2.0746919671482624e-14	1.8523612188916594e41
Cluster_5_48	7.824325960048695e14	7.709944701410546e-6	0.00026341732913847695	2.014706844123345e-14	1.3884352879715446e41
Cluster_5_49	4.392043227552752e14	1.7992715771954842e-6	0.00019473475305535387	8.720512852853226e-16	2.400270435202971e40
Cluster_5_50	7.551297126309576e14	7.895380178984807e-6	0.00027510315277781076	8.578661724655845e-15	9.99011368014323e40
Cluster_5_51	8.199163992179431e14	1.9392394938859728e-6	0.00012353131247857933	2.989030723437742e-15	6.408980940382305e40
Cluster_5_52	7.985317410911909e14	1.0963544689192606e-5	0.0002789051406315626	8.961284253014933e-15	1.315282219837082e41
Cluster_5_53	7.321080262284196e14	6.777519134109138e-6	0.00020050370017191555	3.498372887851495e-15	5.0965683421083625e40
Cluster_5_54	7.380942664527078e14	8.82617268849443e-5	0.00047506768121453684	1.1428492446616933e-13	1.267948428663619e42
Cluster_5_55	7.848898387929762e14	7.85217467013089e-6	0.000300671636915841	4.926359115935585e-14	2.646952810418781e41
Cluster_5_56	7.237315206765531e14	2.043793464221917e-6	0.00016069532009260087	1.4642052485943377e-15	3.13782360109552e40
Cluster_5_57	7.372319748782648e14	2.137527781540185e-5	0.00043528658605208827	6.049007029539913e-14	3.0872147567096194e41
Cluster_5_58	8.171042104729231e14	1.8873211578436875e-6	0.00015091062615087345	1.92021669764585e-15	6.568899378414537e40
Cluster_5_59	7.67666947948945e14	5.965763116644565e-6	0.0002349170235218305	3.4723122976862857e-15	9.575571495033572e40
Cluster_5_60	7.652557593699278e14	4.553886375462508e-6	0.0003159818268152598	4.284690274799586e-15	8.091076012836495e40
Cluster_5_61	5.533308894053416e14	2.363810319393229e-6	0.0001785625670232159	1.8421610739229648e-15	2.382071652392186e40
Cluster_5_62	7.627575346761104e14	2.4501457060169614e-5	0.0006399941047743263	2.022632093041574e-14	3.3204710007342723e41
Cluster_5_63	6.049158112918696e14	5.774470753229971e-6	0.00016436396213166866	2.396402132959154e-15	7.206088910267499e40
